TP,Add_to_black_list,FP,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
1,,,vb-111,FALSE,1,FALSE,FALSE,"A Randomized, Controlled Phase II Surgical Trial to Evaluate Early Immunologic Pharmacodynamic Parameters for the Viral Cancer Therapy Ofranergene Obadenovec (VB-111) in Patients With Surgically Accessible Recurrent/Progressive Glioblastoma.","{'A Randomized, Controlled Phase II Surgical Trial to Evaluate Early Immunologic Pharmacodynamic Parameters for the Viral Cancer Therapy Ofranergene Obadenovec (VB-111) in Patients With Surgically Accessible Recurrent/Progressive Glioblastoma.', 'This research study is studying a new viral cancer therapy, ofranergene obadenovec (VB-111), for recurrent or progressive glioblastoma (GBM), a brain tumor that is growing or progressing despite earlier treatment'}",{'NCT04406272'},NCT04406272
1,,,ofranergene obadenovec,FALSE,1,FALSE,FALSE,"A Randomized, Controlled Phase II Surgical Trial to Evaluate Early Immunologic Pharmacodynamic Parameters for the Viral Cancer Therapy Ofranergene Obadenovec (VB-111) in Patients With Surgically Accessible Recurrent/Progressive Glioblastoma.","{'A Randomized, Controlled Phase II Surgical Trial to Evaluate Early Immunologic Pharmacodynamic Parameters for the Viral Cancer Therapy Ofranergene Obadenovec (VB-111) in Patients With Surgically Accessible Recurrent/Progressive Glioblastoma.', 'This research study is studying a new viral cancer therapy, ofranergene obadenovec (VB-111), for recurrent or progressive glioblastoma (GBM), a brain tumor that is growing or progressing despite earlier treatment'}",{'NCT04406272'},NCT04406272
,1,,ipdr,FALSE,1,FALSE,FALSE,A Phase 1 Study of IPdR in Combination With Capecitabine and Radiotherapy in Rectal Cancer.,{'A Phase 1 Study of IPdR in Combination With Capecitabine and Radiotherapy in Rectal Cancer.'},{'NCT04406857'},NCT04406857
1,,,ropidoxuridine,FALSE,1,FALSE,FALSE,This phase I trial studies the side effects and best dose of ropidoxuridine and how well it works when added to the usual chemotherapy treatment (capecitabine) during radiation therapy for the treatment of patients with stage II-III rectal cancer.,"{'This phase I trial studies the side effects and best dose of ropidoxuridine and how well it works when added to the usual chemotherapy treatment (capecitabine) during radiation therapy for the treatment of patients with stage II-III rectal cancer.', 'Ropidoxuridine may help radiation therapy work better by making cancer cells more sensitive to the radiation therapy.', 'This study is being done to find out whether ropidoxuridine in addition to capecitabine and radiation therapy works better in treating patients with rectal cancer'}",{'NCT04406857'},NCT04406857
1,,,xmt-1592,FALSE,1,FALSE,FALSE,"A Phase 1b, First-in-Human, Dose Escalation and Expansion Study of XMT-1592 In Patients With Solid Tumors Likely to Express NaPi2b.","{'A Phase 1b, First-in-Human, Dose Escalation and Expansion Study of XMT-1592 In Patients With Solid Tumors Likely to Express NaPi2b.', 'Phase 1b, a study in high grade serous ovarian cancer and nonsmall cell lung cancer to evaluate the safety and clinical activity of the antibody-drug conjugate (ADC) XMT-1592'}",{'NCT04396340'},NCT04396340
,,1,ceacam5,FALSE,1,FALSE,FALSE,"Open-label, Single-arm Trial to Evaluate Antitumor Activity, Safety, and Pharmacokinetics of SAR408701 Used in Combination With Ramucirumab in Metastatic, Non-squamous, Non-small-cell Lung Cancer (NSQ NSCLC) Patients With CEACAM5-positive Tumors, Previously Treated With Platinum-based Chemotherapy and an Immune Checkpoint Inhibitor.","{'Open-label, Single-arm Trial to Evaluate Antitumor Activity, Safety, and Pharmacokinetics of SAR408701 Used in Combination With Ramucirumab in Metastatic, Non-squamous, Non-small-cell Lung Cancer (NSQ NSCLC) Patients With CEACAM5-positive Tumors, Previously Treated With Platinum-based Chemotherapy and an Immune Checkpoint Inhibitor.'}",{'NCT04394624'},NCT04394624
1,,,glr2007,FALSE,1,FALSE,FALSE,"An Open-Label, Multicenter, Phase 1b/2 Study to Establish Safety, Tolerability, and Optimal Dosing Strategy of GLR2007 in Subjects With Advanced Solid Tumors.","{'An Open-Label, Multicenter, Phase 1b/2 Study to Establish Safety, Tolerability, and Optimal Dosing Strategy of GLR2007 in Subjects With Advanced Solid Tumors.', 'This study is designed to determine the safety, tolerability, and optimal dosing of GLR2007 in participants with advanced solid tumors that do not respond well to standard clinical therapies'}",{'NCT04444427'},NCT04444427
1,,,cdx-527,FALSE,1,FALSE,FALSE,A Phase 1 Study of the PD-L1xCD27 Bispecific Antibody CDX-527 in Patients With Advanced Malignancies.,{'A Phase 1 Study of the PD-L1xCD27 Bispecific Antibody CDX-527 in Patients With Advanced Malignancies.'},{'NCT04440943'},NCT04440943
,,1,ozone,FALSE,1,FALSE,FALSE,"d. In our study, we aim to compare the effectiveness of ozone injection in patients diagnosed with trochanteric bursitis and to compare steroid injection with the application of ozone therapy","{'d. In our study, we aim to compare the effectiveness of ozone injection in patients diagnosed with trochanteric bursitis and to compare steroid injection with the application of ozone therapy', 'These treatments include ozone, prolotherapy injection applications, dry needling, acupuncture, hirudotherapy, phytotherapy, mesotherapy, balneotherapy, kinesiobanding, etc.', 'Comparison of Ozone and Steroid Injection in Patients With Trochanteric Bursitis.'}",{'NCT04420572'},NCT04420572
,1,,ono-7913-,FALSE,1,FALSE,FALSE,"An Open-label, Uncontrolled, Dose Escalation Study in Patients With Advanced or Metastatic Solid Cancers (ONO-7913-01).","{'An Open-label, Uncontrolled, Dose Escalation Study in Patients With Advanced or Metastatic Solid Cancers (ONO-7913-01).'}",{'NCT04403308'},NCT04403308
1,,,cartx,FALSE,1,FALSE,FALSE,"CARTx is a new treatment for patients with B-cell malignancies (cancer of the B-cells), and the long-term effects of CARTx on immune function are not yet well understood.","{'CARTx is a new treatment for patients with B-cell malignancies (cancer of the B-cells), and the long-term effects of CARTx on immune function are not yet well understood.'}",{'NCT04410900'},NCT04410900
1,,,sl-172154,FALSE,1,FALSE,FALSE,"This is a Phase 1 first in human, open label, multi-center, dose escalation study to evaluate the safety, tolerability, PK, anti-tumor activity and pharmacodynamic effects of SL-172154 in subjects with ovarian cancer","{'This is a Phase 1 first in human, open label, multi-center, dose escalation study to evaluate the safety, tolerability, PK, anti-tumor activity and pharmacodynamic effects of SL-172154 in subjects with ovarian cancer', 'Phase 1 Dose Escalation Study of the Agonist Redirected Checkpoint, SL-172154 (SIRPα-Fc-CD40L) Administered Intravenously in Subjects With Ovarian Cancer.'}",{'NCT04406623'},NCT04406623
1,,,sar442257,FALSE,1,FALSE,FALSE,"An Open-label, First-in-human, Single Agent, Dose Escalation Study for the Evaluation of Safety, Pharmacokinetics, Pharmacodynamics and Anti-tumor Activity of SAR442257 in Patients With Relapsed and Refractory Multiple Myeloma and Relapsed and Refractory Non-Hodgkin Lymphoma.","{'An Open-label, First-in-human, Single Agent, Dose Escalation Study for the Evaluation of Safety, Pharmacokinetics, Pharmacodynamics and Anti-tumor Activity of SAR442257 in Patients With Relapsed and Refractory Multiple Myeloma and Relapsed and Refractory Non-Hodgkin Lymphoma.', 'Primary Objective: To determine the maximum tolerated dose (MTD) of SAR442257 administered as a single agent in patients with relapsed and refractory multiple myeloma (RRMM) and refractory non-Hodgkin lymphoma (RR-NHL), and determine the recommended Phase 2 dose (RP2D) Secondary Objectives: To characterize the safety profile of SAR442257 To characterize the pharmacokinetics (PK) profile of SAR442257 To evaluate the potential immunogenicity of SAR442257 To assess preliminary evidence of antitumor activity'}",{'NCT04401020'},NCT04401020
1,,,dendrobium huoshanense,FALSE,1,FALSE,FALSE,The study evaluates the addition of Chinese Herbal Compound Dendrobium Huoshanense Granules to capecitabine and irinotecan in neoadjuvant chemoradiation(CRT) in locally advanced rectal cancer.,"{'The study evaluates the addition of Chinese Herbal Compound Dendrobium Huoshanense Granules to capecitabine and irinotecan in neoadjuvant chemoradiation(CRT) in locally advanced rectal cancer.', 'A Phase II Randomized Study of the Protection Effect of Chinese Herbal Compound Dendrobium Huoshanense Granules in NCRT for Patients With Locally Advanced Rectal Cancer.'}",{'NCT04394598'},NCT04394598
1,,,azithromycine,FALSE,1,FALSE,FALSE,"Randomised, Double-blind, Placebo-controlled Phase 2 Study Evaluating the Efficacy of Hydroxychloroquine and Azithromycine in Patients With COVID-19 and Hematological Malignancies.","{'Randomised, Double-blind, Placebo-controlled Phase 2 Study Evaluating the Efficacy of Hydroxychloroquine and Azithromycine in Patients With COVID-19 and Hematological Malignancies.', 'The primary objective of this phase 2, multicentric, placebo-controlled double-blind, randomized study is to evaluate the efficacy of the combination of hydroxychloroquine and azithromycine on the viral load drop at day 5 among patients with COVID-19 and hematological malignancies'}",{'NCT04392128'},NCT04392128
,1,,ppix,FALSE,1,FALSE,FALSE,"The phase II study evaluate a light dose escalation in a classical intraoperative PDT regimen mediated by 5-ALA-PpIX, in glioblastoma patients with access to full surgical removal of the contrast enhancement.","{'The phase II study evaluate a light dose escalation in a classical intraoperative PDT regimen mediated by 5-ALA-PpIX, in glioblastoma patients with access to full surgical removal of the contrast enhancement.'}",{'NCT04391062'},NCT04391062
,1,,5-ala,FALSE,1,FALSE,FALSE,"The phase II study evaluate a light dose escalation in a classical intraoperative PDT regimen mediated by 5-ALA-PpIX, in glioblastoma patients with access to full surgical removal of the contrast enhancement.","{'The phase II study evaluate a light dose escalation in a classical intraoperative PDT regimen mediated by 5-ALA-PpIX, in glioblastoma patients with access to full surgical removal of the contrast enhancement.'}",{'NCT04391062'},NCT04391062
1,,,sgn-b6a,FALSE,1,FALSE,FALSE,Part A of the study will find out how much SGN-B6A should be given to participants.,"{'Part A of the study will find out how much SGN-B6A should be given to participants.', 'It will study SGN-B6A to find out what its side effects are.', 'A Phase 1 Study of SGN-B6A in Advanced Solid Tumors.', 'This trial will look at a drug called SGN-B6A to find out whether it is safe for people who have solid tumors.', 'Part B will use the dose found in Part A to find out how safe SGN-B6A is and if it works to treat solid tumors', 'It will also study whether SGN-B6A works to treat solid tumors.'}",{'NCT04389632'},NCT04389632
1,,,almonertinib,FALSE,1,FALSE,FALSE,"This is a multicenter, randomized, controlled, phase II study assessing the efficacy and safety of Almonertinib compared Erlotinib or platinum doublet chemotherapy (carboplatin or cisplatin + pemetrexed) as neoadjuvant therapy to EGFRm+ IIIA-N2 NSCLC patients","{'This is a multicenter, randomized, controlled, phase II study assessing the efficacy and safety of Almonertinib compared Erlotinib or platinum doublet chemotherapy (carboplatin or cisplatin + pemetrexed) as neoadjuvant therapy to EGFRm+ IIIA-N2 NSCLC patients'}",{'NCT04455594'},NCT04455594
1,,,evx-02,FALSE,1,FALSE,FALSE,"A Phase 1/2, Study of Adjuvant Immunotherapy With EVX-02 and Anti-PD-1 After Complete Resection of Stage IIIB/IIIC/IIID or Stage IV Melanoma in Patients at High Risk for Recurrence.","{'A Phase 1/2, Study of Adjuvant Immunotherapy With EVX-02 and Anti-PD-1 After Complete Resection of Stage IIIB/IIIC/IIID or Stage IV Melanoma in Patients at High Risk for Recurrence.'}",{'NCT04455503'},NCT04455503
,1,,radr,FALSE,1,FALSE,FALSE,"A Phase 1 Study of Romidepsin, CC-486 (5-azacitidine), Dexamethasone, and Lenalidomide (RAdR) for Relapsed/Refractory T-cell Malignancies.","{'A Phase 1 Study of Romidepsin, CC-486 (5-azacitidine), Dexamethasone, and Lenalidomide (RAdR) for Relapsed/Refractory T-cell Malignancies.'}",{'NCT04447027'},NCT04447027
,1,,tme,FALSE,1,FALSE,FALSE,"TASOX can be safely and efficaciously delivered after short course radiation, resulting in significant pathologic downstaging, allowing for an R0 pelvic resection, and providing local control in appropriately selected stage II/III rectal cancer patients treated with contemporary TME-based surgery","{'TASOX can be safely and efficaciously delivered after short course radiation, resulting in significant pathologic downstaging, allowing for an R0 pelvic resection, and providing local control in appropriately selected stage II/III rectal cancer patients treated with contemporary TME-based surgery'}",{'NCT04417699'},NCT04417699
,1,,tasox,FALSE,1,FALSE,FALSE,"SHORT: SHOrt Course Radiation and TASOX (TAS102 Plus Oxaliplatin) Chemotherapy in Operable Rectal Cancer, a Phase II Trial.","{'SHORT: SHOrt Course Radiation and TASOX (TAS102 Plus Oxaliplatin) Chemotherapy in Operable Rectal Cancer, a Phase II Trial.', 'TASOX can be safely and efficaciously delivered after short course radiation, resulting in significant pathologic downstaging, allowing for an R0 pelvic resection, and providing local control in appropriately selected stage II/III rectal cancer patients treated with contemporary TME-based surgery'}",{'NCT04417699'},NCT04417699
1,,,asn004,FALSE,1,FALSE,FALSE,The study will test various doses of ASN004 to find out the highest safe dose to test in future trials.,"{'The study will test various doses of ASN004 to find out the highest safe dose to test in future trials.', 'An Open Label, Multicenter, Dose-Finding Clinical Phase 1 Study of ASN004 to Evaluate Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy in Patients With Advanced Malignant Solid Tumors.', 'Participants in this study will receive ASN004 once every 3 weeks by intravenous infusion.'}",{'NCT04410224'},NCT04410224
1,,,qbs10072s,FALSE,1,FALSE,FALSE,The MTD of QBS10072S will be confirmed in patients with relapsed or refractory grade 4 astrocytoma,"{'The MTD of QBS10072S will be confirmed in patients with relapsed or refractory grade 4 astrocytoma', 'A Phase 1, Open Label, Multi-Center, Single and Multiple Dose, Dose Escalation and Expansion Study to Assess the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of QBS10072S in Previously Treated Patients With Advanced or Metastatic Cancers With High LAT1 Signatures, and in Patients With Relapsed or Refractory Grade 4 Astrocytoma.', 'This is a multi-center, open-label, dose escalation study to determine the safety, tolerability, pharmacokinetics, pharmacodynamics, and maximum tolerated dose (MTD) of QBS10072S in patients with advanced or metastatic cancers with high LAT1 expression.'}",{'NCT04430842'},NCT04430842
,,1,chemoplaque,FALSE,1,FALSE,FALSE,Phase I Sustained-Release Topotecan Episcleral Plaque (Chemoplaque) for Retinoblastoma.,{'Phase I Sustained-Release Topotecan Episcleral Plaque (Chemoplaque) for Retinoblastoma.'},{'NCT04428879'},NCT04428879
1,,,cc-94676,FALSE,1,FALSE,FALSE,"A Phase 1, Multi-center, Open-label, Dose Finding Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of CC-94676 in Subjects With Metastatic Castration-Resistant Prostate Cancer.","{'A Phase 1, Multi-center, Open-label, Dose Finding Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of CC-94676 in Subjects With Metastatic Castration-Resistant Prostate Cancer.', 'This is a first in human study to assess the safety, tolerability, PK, PD and preliminary efficacy of CC-94676 in men with progressive metastatic castration-resistant prostate cancer'}",{'NCT04428788'},NCT04428788
1,,,ta1,FALSE,1,FALSE,FALSE,It is our hypothesis that a course of Ta1 administered to individuals with ESRD will reduce the rate and severity of infection with COVID-19,"{'It is our hypothesis that a course of Ta1 administered to individuals with ESRD will reduce the rate and severity of infection with COVID-19', 'Ta1 has been shown to be safely administered to hemodialysis patients.'}",{'NCT04428008'},NCT04428008
1,,,allo-501a,FALSE,1,FALSE,FALSE,"A Single-Arm, Open-Label, Phase 1/2 Study Evaluating the Safety, Efficacy, and Cellular Kinetics/Pharmacodynamics of ALLO-501A, an Anti-CD19 Allogeneic CAR T Cell Therapy in Subjects With Relapsed/Refractory Large B-Cell Lymphoma (LBCL).","{'A Single-Arm, Open-Label, Phase 1/2 Study Evaluating the Safety, Efficacy, and Cellular Kinetics/Pharmacodynamics of ALLO-501A, an Anti-CD19 Allogeneic CAR T Cell Therapy in Subjects With Relapsed/Refractory Large B-Cell Lymphoma (LBCL).', 'The purpose of the ALPHA-2 study is to assess the safety, efficacy, and cell kinetics of ALLO-501A in adults with relapsed or refractory large B-cell lymphoma after a lymphodepletion regimen comprising fludarabine, cyclophosphamide, and ALLO-647'}",{'NCT04416984'},NCT04416984
1,,,allo-647,FALSE,1,FALSE,FALSE,"The purpose of the ALPHA-2 study is to assess the safety, efficacy, and cell kinetics of ALLO-501A in adults with relapsed or refractory large B-cell lymphoma after a lymphodepletion regimen comprising fludarabine, cyclophosphamide, and ALLO-647","{'The purpose of the ALPHA-2 study is to assess the safety, efficacy, and cell kinetics of ALLO-501A in adults with relapsed or refractory large B-cell lymphoma after a lymphodepletion regimen comprising fludarabine, cyclophosphamide, and ALLO-647'}",{'NCT04416984'},NCT04416984
1,,,carrimycin,FALSE,1,FALSE,FALSE,"Safety and Efficacy Evaluation of Carrimycin in Patients With Locally Advanced, Recurrent, or Metastatic Head and Neck Squamous Cell Carcinoma (Non NPC):","{'Safety and Efficacy Evaluation of Carrimycin in Patients With Locally Advanced, Recurrent, or Metastatic Head and Neck Squamous Cell Carcinoma (Non NPC):', 'The trial is a study conducted to evaluate the safety, tolerability and PK characteristics of Carrimycin tablet and measure its anti-tumor efficacy initially in the treatment of patients with locally advanced, recurrent, or metastatic head and neck squamous cell carcinoma (non NPC)'}",{'NCT04413214'},NCT04413214
,1,,fdg,FALSE,1,FALSE,FALSE,"Although some studies reported a relatively high sensitivity of FDG-PET/CT for pancreatic cancer, FDG uptake in these tumors is usually only slightly higher than the mean SUV of the pancreas itself [10].","{'Although some studies reported a relatively high sensitivity of FDG-PET/CT for pancreatic cancer, FDG uptake in these tumors is usually only slightly higher than the mean SUV of the pancreas itself [10].', 'The aim of the suggested study is to assess the added value of 68Ga-FAPI-04 PET/CT over 18F-FDG PET/CT in evaluating the extent of disease in pancreatic and gastric cancer, malignancies that are known to show variable FDG-avidity, at times, no uptake at all.'}",{'NCT04441606'},NCT04441606
1,,,68ga-fapi-04,FALSE,1,FALSE,FALSE,The Role of 68Ga-FAPI-04 PET/CT in Gastric and Pancreatic Cancers.,{'The Role of 68Ga-FAPI-04 PET/CT in Gastric and Pancreatic Cancers.'},{'NCT04441606'},NCT04441606
1,,,68ga-,FALSE,1,FALSE,FALSE,"The aim of the suggested study is to assess the added value of 68Ga-FAPI-04 PET/CT over 18F-FDG PET/CT in evaluating the extent of disease in pancreatic and gastric cancer, malignancies that are known to show variable FDG-avidity, at times, no uptake at all.","{'The aim of the suggested study is to assess the added value of 68Ga-FAPI-04 PET/CT over 18F-FDG PET/CT in evaluating the extent of disease in pancreatic and gastric cancer, malignancies that are known to show variable FDG-avidity, at times, no uptake at all.'}",{'NCT04441606'},NCT04441606
1,,,18f-fdg,FALSE,1,FALSE,FALSE,"The aim of the suggested study is to assess the added value of 68Ga-FAPI-04 PET/CT over 18F-FDG PET/CT in evaluating the extent of disease in pancreatic and gastric cancer, malignancies that are known to show variable FDG-avidity, at times, no uptake at all.","{'The aim of the suggested study is to assess the added value of 68Ga-FAPI-04 PET/CT over 18F-FDG PET/CT in evaluating the extent of disease in pancreatic and gastric cancer, malignancies that are known to show variable FDG-avidity, at times, no uptake at all.'}",{'NCT04441606'},NCT04441606
,1,,mxeloxiri,FALSE,1,FALSE,FALSE,A Multicenter Randomized Controlled Phase II Trial of Neoadjuvant mXELOXIRI Versus Routine Chemoradiotherapy in the EMVI Positive Locally Advanced Rectal Cancer (TRICHEMO).,{'A Multicenter Randomized Controlled Phase II Trial of Neoadjuvant mXELOXIRI Versus Routine Chemoradiotherapy in the EMVI Positive Locally Advanced Rectal Cancer (TRICHEMO).'},{'NCT04423965'},NCT04423965
,1,,xeloxiri,FALSE,1,FALSE,FALSE,The study is to evaluate the efficacy and safety of XELOXIRI as neoadjuvant chemotherapy alone for EMVI+ LARC in contrast to the efficacy of standard Chemoradiotherapy (CRT),{'The study is to evaluate the efficacy and safety of XELOXIRI as neoadjuvant chemotherapy alone for EMVI+ LARC in contrast to the efficacy of standard Chemoradiotherapy (CRT)'},{'NCT04423965'},NCT04423965
1,,,bo-112,FALSE,1,FALSE,FALSE,This phase I trial studies the side effects of BO-112 when given together with nivolumab before surgery in treating patients with soft tissue sarcoma that can be removed by surgery (resectable).,"{'This phase I trial studies the side effects of BO-112 when given together with nivolumab before surgery in treating patients with soft tissue sarcoma that can be removed by surgery (resectable).', 'Giving nivolumab and BO-112 before surgery may work better in treating patients with soft tissue sarcoma compared to nivolumab alone', ""Immunotherapy with BO-112, may induce changes in body's immune system and may interfere with the ability of tumor cells to grow and spread.""}",{'NCT04420975'},NCT04420975
1,,,bo 112,FALSE,1,FALSE,FALSE,A Phase I Study of Nivolumab and Intratumoral BO 112 for Resectable Soft Tissue Sarcoma.,{'A Phase I Study of Nivolumab and Intratumoral BO 112 for Resectable Soft Tissue Sarcoma.'},{'NCT04420975'},NCT04420975
1,,,nm21-1480,FALSE,1,FALSE,FALSE,A Phase 1/2 Study of NM21-1480 (Anti-PDL-1/Anti-4-1BB/Anti-HSA Tri-Specific Antibody) in Adult Patients With Advanced Solid Tumors.,"{'A Phase 1/2 Study of NM21-1480 (Anti-PDL-1/Anti-4-1BB/Anti-HSA Tri-Specific Antibody) in Adult Patients With Advanced Solid Tumors.', 'This is a first-in-human, open-label, multi-center, Phase 1/2, dose-escalation study with expansion cohorts to evaluate NM21-1480 for safety and immunogenicity, to determine the maximal tolerated dose and recommended Phase 2 dose, define the pharmacokinetics, to explore the pharmacodynamics, and to obtain preliminary evidence of the clinical activity in adult patients with selected advanced solid tumors'}",{'NCT04442126'},NCT04442126
,1,,leap-009,FALSE,1,FALSE,FALSE,"A Phase 2, Randomized, Open-label Three-arm Clinical Study to Evaluate the Safety and Efficacy of Lenvatinib (E7080/MK-7902) in Combination With Pembrolizumab (MK-3475) Versus Standard of Care Chemotherapy and Lenvatinib Monotherapy in Participants With Recurrent/Metastatic Head and Neck Squamous Cell Carcinoma (R/M HNSCC) That Have Progressed After Platinum Therapy and Immunotherapy (PD-1/PD-L1 Inhibitors) (LEAP-009).","{'A Phase 2, Randomized, Open-label Three-arm Clinical Study to Evaluate the Safety and Efficacy of Lenvatinib (E7080/MK-7902) in Combination With Pembrolizumab (MK-3475) Versus Standard of Care Chemotherapy and Lenvatinib Monotherapy in Participants With Recurrent/Metastatic Head and Neck Squamous Cell Carcinoma (R/M HNSCC) That Have Progressed After Platinum Therapy and Immunotherapy (PD-1/PD-L1 Inhibitors) (LEAP-009).'}",{'NCT04428151'},NCT04428151
,1,,castration,FALSE,1,FALSE,FALSE,Prospective Biomarker Analysis of Patients With Metastatic Castration-resistant Prostate Cancer (mCRPC) Undergoing Bipolar Androgen Therapy (BAT).,{'Prospective Biomarker Analysis of Patients With Metastatic Castration-resistant Prostate Cancer (mCRPC) Undergoing Bipolar Androgen Therapy (BAT).'},{'NCT04424654'},NCT04424654
1,,,68gallium-psma,FALSE,1,FALSE,FALSE,"During the study period, patients will have plasma collected for cell-free tumor DNA analysis and CTC ARV7 status and also will perform 68Gallium-PSMA PET at baseline and then every 6 weeks","{'During the study period, patients will have plasma collected for cell-free tumor DNA analysis and CTC ARV7 status and also will perform 68Gallium-PSMA PET at baseline and then every 6 weeks'}",{'NCT04424654'},NCT04424654
,1,,-cls-579,FALSE,1,FALSE,FALSE,Participants will receive oral ABBV-CLS-579 capsule alone or in combination with intravenous (IV) PD-1 inhibitor.,{'Participants will receive oral ABBV-CLS-579 capsule alone or in combination with intravenous (IV) PD-1 inhibitor.'},{'NCT04417465'},NCT04417465
,1,,cls-579,FALSE,1,FALSE,FALSE,The purpose of this study is to see how safe and effective ABBV-CLS-579 is when used alone or in combination with programmed cell death protein-1 (PD-1) inhibitors in treating solid cancers.,"{'The purpose of this study is to see how safe and effective ABBV-CLS-579 is when used alone or in combination with programmed cell death protein-1 (PD-1) inhibitors in treating solid cancers.', 'In the monotherapy arm, participants will receive ABBV-CLS-579 alone, in increasing doses.', 'In the combination therapy arm, escalating doses of ABBV-CLS-579 will be given in combination with a PD-1 inhibitor.'}",{'NCT04417465'},NCT04417465
1,,,abbv-cls-579,FALSE,1,FALSE,FALSE,"A Phase 1, Multi-center, Open Label First-in-Human Study With ABBV-CLS-579 Alone and in Combination With Anti-PD-1 in Subjects With Locally Advanced or Metastatic Tumors.","{'A Phase 1, Multi-center, Open Label First-in-Human Study With ABBV-CLS-579 Alone and in Combination With Anti-PD-1 in Subjects With Locally Advanced or Metastatic Tumors.', 'ABBV-CLS-579 is an investigational drug being developed for the treatment of solid tumors.'}",{'NCT04417465'},NCT04417465
,1,,gped,FALSE,1,FALSE,FALSE,"The purpose of this study is to evaluate the efficacy and safety of gemcitabine, pegaspargase, etoposide, and dexamethasone (GPED) in the treatment of Relapsed/Refractory or advanced NK/T-cell lymphoma patients (ENKTCL)","{'The purpose of this study is to evaluate the efficacy and safety of gemcitabine, pegaspargase, etoposide, and dexamethasone (GPED) in the treatment of Relapsed/Refractory or advanced NK/T-cell lymphoma patients (ENKTCL)', 'Gemcitabine, Pegaspargase, Etoposide, and Dexamethasone (GPED) for Patients With Relapsed/Refractory or Advanced NK/T-cell Lymphoma : a Single Arm,Open-lable,Phase II Study.'}",{'NCT04405375'},NCT04405375
1,,,ono-7913,FALSE,1,FALSE,FALSE,"To assess the tolerability, safety, and pharmacokinetics (PK) of ONO-7913 in patients with advanced or metastatic solid cancers and explore its efficacy and biomarkers","{'To assess the tolerability, safety, and pharmacokinetics (PK) of ONO-7913 in patients with advanced or metastatic solid cancers and explore its efficacy and biomarkers'}",{'NCT04403308'},NCT04403308
,1,,fus,FALSE,1,FALSE,FALSE,"This is a prospective, single-arm, two stages, open-label, pilot study to investigate the efficacy and safety of FUS add-on bevacizumab (BEV) in rGBM patients.","{'This is a prospective, single-arm, two stages, open-label, pilot study to investigate the efficacy and safety of FUS add-on bevacizumab (BEV) in rGBM patients.'}",{'NCT04446416'},NCT04446416
,1,,sodium,FALSE,1,FALSE,FALSE,"Initial therapy should be supportive and involves restricting dietary protein and sodium intake, controlling blood pressure, hyperlipidemia, and edema.","{'Initial therapy should be supportive and involves restricting dietary protein and sodium intake, controlling blood pressure, hyperlipidemia, and edema.'}",{'NCT04424862'},NCT04424862
,1,,vitd,FALSE,1,FALSE,FALSE,All patients of both arms will receive a prephase with oral prednisone before 6 cycles Q21 of immunochemotherapy with R-CHOP or R-miniCHOP at standard doses; patients in the Experimental arm (Arm B) will receive also a prephase therapy with VitD and a supplementation of VitD during the intere period of immunochemotherapy according to a prefixed schedule.,{'All patients of both arms will receive a prephase with oral prednisone before 6 cycles Q21 of immunochemotherapy with R-CHOP or R-miniCHOP at standard doses; patients in the Experimental arm (Arm B) will receive also a prephase therapy with VitD and a supplementation of VitD during the intere period of immunochemotherapy according to a prefixed schedule.'},{'NCT04442412'},NCT04442412
1,,,avatrombopag,FALSE,1,FALSE,FALSE,The study will also test whether avatrombopag can continue to be effective against thrombocytopenia while participants are on chemotherapy for 12 weeks or longer.,"{'The study will also test whether avatrombopag can continue to be effective against thrombocytopenia while participants are on chemotherapy for 12 weeks or longer.', 'Researchers will look at whether giving participants avatrombopag for 3 weeks can raise their platelet levels enough for them to begin chemotherapy.', 'Clinical Trial of Avatrombopag for Thrombocytopenia in Cancer, A Phase II Single Arm Study.', 'This study will test whether avatrombopag is an effective treatment for thrombocytopenia in people who have both cancer and a liver disease (such as cirrhosis, cholangitis, or hepatitis).'}",{'NCT04437953'},NCT04437953
1,,,tipiracil,FALSE,1,FALSE,FALSE,"A Randomized, Phase II Study Comparing the Sequences of Regorafenib and Trifluridine/Tipiracil, After Failure of Standard Therapies in Patients With Metastatic Colorectal Cancer.","{'A Randomized, Phase II Study Comparing the Sequences of Regorafenib and Trifluridine/Tipiracil, After Failure of Standard Therapies in Patients With Metastatic Colorectal Cancer.', 'A randomized, phase II study comparing the sequences of regorafenib and trifluridine/tipiracil, after failure of standard therapies in patients with metastatic colorectal cancer'}",{'NCT04450836'},NCT04450836
,,1,amyloid,FALSE,1,FALSE,FALSE,"The study will see if BCG vaccination will alter a plasma test for amyloid, a biomarker for cerebral amyloid","{'The study will see if BCG vaccination will alter a plasma test for amyloid, a biomarker for cerebral amyloid'}",{'NCT04449926'},NCT04449926
