TP,Add_to_black_list,FP,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
1,,,lp-108,FALSE,1,FALSE,FALSE,"This study is a multi-center, open-label, single-arm phase I clinical study of LP-108.","{'This study is a multi-center, open-label, single-arm phase I clinical study of LP-108.', 'A Phase I Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of the Oral BCL-2 Inhibitor LP-108 in Patients With Relapsed or Refractory B-cell Lymphoma.', 'After the RP2Ds are determined, additional patients will be enrolled in the expansion phase to further evaluation the safety, PK and preliminary efficacy of LP-108, each therapy can enroll 12-20 subjects'}",{'NCT04356846'},NCT04356846
1,,,uv1,FALSE,1,FALSE,FALSE,This study will explore the Efficacy and Safety of UV1 administered with GM-CSF in combination with nivolumab and ipilimumab,"{'This study will explore the Efficacy and Safety of UV1 administered with GM-CSF in combination with nivolumab and ipilimumab', 'Efficacy and Safety of UV1 Vaccination in Combination With Nivolumab and Ipilimumab as First Line Treatment of Patients With Unresectable or Metastatic Melanoma (INITIUM Study).'}",{'NCT04382664'},NCT04382664
1,,,relacorilant,FALSE,1,FALSE,FALSE,This study will investigate the safety and efficacy of Relacorilant in combination with Pembrolizumab for Patients with Adrenocortical Carcinoma with Excess Glucocorticoid Production,"{'This study will investigate the safety and efficacy of Relacorilant in combination with Pembrolizumab for Patients with Adrenocortical Carcinoma with Excess Glucocorticoid Production', 'A Phase 1b, Open-Label Study of Relacorilant in Combination With Pembrolizumab for Patients With Adrenocortical Carcinoma With Excess Glucocorticoid Production.'}",{'NCT04373265'},NCT04373265
1,,,b002,FALSE,1,FALSE,FALSE,To assess the safety and tolerability characteristics of B002 in patients with HER2-positive recurrent or metastatic breast cancer.,"{'To assess the safety and tolerability characteristics of B002 in patients with HER2-positive recurrent or metastatic breast cancer.', 'Experimental Study on the Safety, Tolerability, Pharmacokinetics and Efficacy of B002 in the Treatment of HER2-positive Recurrent or Metastatic Breast Cancer.'}",{'NCT04382352'},NCT04382352
1,,,pentoxifylline,FALSE,1,FALSE,FALSE,"To date, there are few specific treatments for these severe radio-induced fibrosis except the antifibrotic combinaison Pentoxifylline/Vitamin E with inconsistent result.","{'To date, there are few specific treatments for these severe radio-induced fibrosis except the antifibrotic combinaison Pentoxifylline/Vitamin E with inconsistent result.'}",{'NCT04356209'},NCT04356209
,1,,bacillus-calmette-guerin,FALSE,1,FALSE,FALSE,To evaluate the activity of intravesical administration of CG0070 and intravenous administration of Pembrolizumab in patients with tissue pathology-confirmed non-muscular invasive bladder cancer (NMIBC) who have Bacillus-Calmette-Guerin (BCG) unresponsive disease with carcinoma in situ (CIS) with or without Ta/T1 papillary disease,{'To evaluate the activity of intravesical administration of CG0070 and intravenous administration of Pembrolizumab in patients with tissue pathology-confirmed non-muscular invasive bladder cancer (NMIBC) who have Bacillus-Calmette-Guerin (BCG) unresponsive disease with carcinoma in situ (CIS) with or without Ta/T1 papillary disease'},{'NCT04387461'},NCT04387461
1,,,tq-b211,FALSE,1,FALSE,FALSE,"To evaluate the efficacy,safety and immunogenicity of TQ-B211 plus docetaxel versus Herceptin® plus docetaxel in Patients with HER2-positive metastatic breast cancer.","{'To evaluate the efficacy,safety and immunogenicity of TQ-B211 plus docetaxel versus Herceptin® plus docetaxel in Patients with HER2-positive metastatic breast cancer.', 'A Phase III,Randomized,Multicenter,Double-blind Clinical Trail to Evaluate the Efficacy,Safety and Immunogenicity of the Combination of TQ-B211 Plus Docetaxel Versus Herceptin® Plus Docetaxel as First-line Treatment in Patients With HER2-positive MBC.'}",{'NCT04385563'},NCT04385563
,1,,providone-iodine,FALSE,1,FALSE,FALSE,To evaluate whether intraoperative pleural lavage with providone-iodine following complete resection and pleural reductive surgery for stage IVA thymoma reduces recurrent rates compared to surgery without providone-iodine lavage,{'To evaluate whether intraoperative pleural lavage with providone-iodine following complete resection and pleural reductive surgery for stage IVA thymoma reduces recurrent rates compared to surgery without providone-iodine lavage'},{'NCT04371458'},NCT04371458
,1,,txa,FALSE,1,FALSE,FALSE,"To prove the benefit of TXA for an attenuation of blood loss in brain tumor patients, research with a larger sample size is required.","{'To prove the benefit of TXA for an attenuation of blood loss in brain tumor patients, research with a larger sample size is required.', 'This prospective, randomized double-blind controlled study will be conducted to evaluate the effect of TXA in reducing blood loss and blood transfusion in patients with intracranial meningiomas, diameter > 5 cm in at least 2 dimensions from the latest radiographic findings', 'The evidence of TXA in brain tumor was scarce.', 'A few case reports support the role of TXA in brain tumor patients with significant intraoperative bleeding and difficult achieving hemostasis.', 'In neurosurgical setting, a large sample size trials of tranexamic acid (TXA) has been limited to TBI and SAH.'}",{'NCT04386642'},NCT04386642
,1,,lop/r,FALSE,1,FALSE,FALSE,"Treatments have been administered to patients with COVID-19 in order to control viral infection, among them: Chloroquine (CQ) and Hydroxychloroquine (HCQ), Lopinavir/Ritonavir (Lop/r), Remdesivir, Favipavir, acting over bacterial co-infection Azithromycin (Azithro), or modifying the inflammatory response of the host (Tocilizumab).","{'Treatments have been administered to patients with COVID-19 in order to control viral infection, among them: Chloroquine (CQ) and Hydroxychloroquine (HCQ), Lopinavir/Ritonavir (Lop/r), Remdesivir, Favipavir, acting over bacterial co-infection Azithromycin (Azithro), or modifying the inflammatory response of the host (Tocilizumab).'}",{'NCT04359095'},NCT04359095
1,,,lopinavir/ritonavir,FALSE,1,FALSE,FALSE,"Treatments have been administered to patients with COVID-19 in order to control viral infection, among them: Chloroquine (CQ) and Hydroxychloroquine (HCQ), Lopinavir/Ritonavir (Lop/r), Remdesivir, Favipavir, acting over bacterial co-infection Azithromycin (Azithro), or modifying the inflammatory response of the host (Tocilizumab).","{'Treatments have been administered to patients with COVID-19 in order to control viral infection, among them: Chloroquine (CQ) and Hydroxychloroquine (HCQ), Lopinavir/Ritonavir (Lop/r), Remdesivir, Favipavir, acting over bacterial co-infection Azithromycin (Azithro), or modifying the inflammatory response of the host (Tocilizumab).'}",{'NCT04359095'},NCT04359095
1,,,"remdesivir, favipavir",FALSE,1,FALSE,FALSE,"Treatments have been administered to patients with COVID-19 in order to control viral infection, among them: Chloroquine (CQ) and Hydroxychloroquine (HCQ), Lopinavir/Ritonavir (Lop/r), Remdesivir, Favipavir, acting over bacterial co-infection Azithromycin (Azithro), or modifying the inflammatory response of the host (Tocilizumab).","{'Treatments have been administered to patients with COVID-19 in order to control viral infection, among them: Chloroquine (CQ) and Hydroxychloroquine (HCQ), Lopinavir/Ritonavir (Lop/r), Remdesivir, Favipavir, acting over bacterial co-infection Azithromycin (Azithro), or modifying the inflammatory response of the host (Tocilizumab).'}",{'NCT04359095'},NCT04359095
,1,,cq,FALSE,1,FALSE,FALSE,"Treatments have been administered to patients with COVID-19 in order to control viral infection, among them: Chloroquine (CQ) and Hydroxychloroquine (HCQ), Lopinavir/Ritonavir (Lop/r), Remdesivir, Favipavir, acting over bacterial co-infection Azithromycin (Azithro), or modifying the inflammatory response of the host (Tocilizumab).","{'Treatments have been administered to patients with COVID-19 in order to control viral infection, among them: Chloroquine (CQ) and Hydroxychloroquine (HCQ), Lopinavir/Ritonavir (Lop/r), Remdesivir, Favipavir, acting over bacterial co-infection Azithromycin (Azithro), or modifying the inflammatory response of the host (Tocilizumab).'}",{'NCT04359095'},NCT04359095
1,,,exparel,FALSE,1,FALSE,FALSE,Use of Liposomal Bupivacaine (Exparel) In Expedited Recovery Following Lower Extremity Amputation.,{'Use of Liposomal Bupivacaine (Exparel) In Expedited Recovery Following Lower Extremity Amputation.'},{'NCT04360421'},NCT04360421
,,1,contrast,FALSE,1,FALSE,FALSE,Virtual Histology of the Bladder Wall for Bladder Cancer Staging; A Novel Intravesical Contrast-Enhanced MRI for Bladder Cancer Staging.,{'Virtual Histology of the Bladder Wall for Bladder Cancer Staging; A Novel Intravesical Contrast-Enhanced MRI for Bladder Cancer Staging.'},{'NCT04369560'},NCT04369560
1,,,deltarex-g,FALSE,1,FALSE,FALSE,"When injected intravenously, the DeltaRex-G nanoparticles has a navigational system that targets exposed collagenous proteins (XC proteins) in injured tissues (e.g. inflamed lung, kidney, etc.), thus increasing the effective drug concentration at the sites of injury, in the vicinity of activated/proliferative T cells evoked by COVID-19.","{'When injected intravenously, the DeltaRex-G nanoparticles has a navigational system that targets exposed collagenous proteins (XC proteins) in injured tissues (e.g. inflamed lung, kidney, etc.), thus increasing the effective drug concentration at the sites of injury, in the vicinity of activated/proliferative T cells evoked by COVID-19.', 'DeltaRex-G nanoparticles (~100 nm) can mimic RNA virus SARS-CoV-2 by binding to viral receptors in human cells and may serve as a decoy to prevent SARSCoV-2 cell entry by crowding/neutralizing the SARS-CoV-2 even where the receptors may be different.', 'Intravenous DeltaRex-G has minimal systemic toxicity due to its navigational system (targeting properties) that limits the biodistribution of DeltaRex-G only to areas of injury where exposed collagenous (XC) proteins are abnormally found; and 4.', 'DeltaRex-G is currently available in FDA approved ""Right to Try"" or Expanded Access Program for Stage 4 cancers for an intermediate size population.', 'To gain this approval, FDA requires DeltaRex-G to have demonstrated safety and efficacy in early clinical trials'}",{'NCT04378244'},NCT04378244
68,40,15,,,,,,,,,
