TP,Add_to_black_list,candidate,ADJ,count_nct,is_mab,is_therapy,_ids,link_to_ct_gov
1,,mrna-4157,FALSE,1,FALSE,FALSE,{'NCT03897881'},NCT03897881
1,,ipn60090,FALSE,1,FALSE,FALSE,{'NCT03894540'},NCT03894540
1,,cg-806,FALSE,1,FALSE,FALSE,{'NCT03893682'},NCT03893682
1,,dt46-50gy,FALSE,1,FALSE,FALSE,{'NCT03961841'},NCT03961841
,1,care chemoradiation therapy,FALSE,1,FALSE,TRUE,{'NCT03956706'},NCT03956706
,1,tt,FALSE,1,FALSE,FALSE,{'NCT03949153'},NCT03949153
,1,technics,FALSE,1,FALSE,FALSE,{'NCT03949153'},NCT03949153
,1,valent,TRUE,1,FALSE,FALSE,{'NCT03947775'},NCT03947775
1,,asp8374,FALSE,1,FALSE,FALSE,{'NCT03945253'},NCT03945253
1,,l-dos47,FALSE,1,FALSE,FALSE,{'NCT03891173'},NCT03891173
,1,c182a,FALSE,1,FALSE,FALSE,{'NCT03890198'},NCT03890198
,1,rapidarc,FALSE,1,FALSE,FALSE,{'NCT03938649'},NCT03938649
,1,astrazeneca,FALSE,1,FALSE,FALSE,{'NCT03936218'},NCT03936218
,1,itnk cell therapy,FALSE,1,FALSE,TRUE,{'NCT03882840'},NCT03882840
1,,odm-209,FALSE,1,FALSE,FALSE,{'NCT03878823'},NCT03878823
,1,diminish,FALSE,1,FALSE,FALSE,{'NCT03926078'},NCT03926078
,1,2d-radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03922152'},NCT03922152
,1,pd-l1),FALSE,1,FALSE,FALSE,{'NCT03915951'},NCT03915951
1,,apg-2575,FALSE,1,FALSE,FALSE,{'NCT03913949'},NCT03913949
1,,eflornithine,FALSE,1,FALSE,FALSE,{'NCT03794349'},NCT03794349
,1,dfmo,FALSE,1,FALSE,FALSE,{'NCT03794349'},NCT03794349
,1,well,FALSE,1,FALSE,FALSE,{'NCT03796767'},NCT03796767
1,,azd7648,FALSE,1,FALSE,FALSE,{'NCT03907969'},NCT03907969
1,,cpi-818,FALSE,1,FALSE,FALSE,{'NCT03952078'},NCT03952078
,1,pegylated liposomal doxorubicin（pld）：an,FALSE,1,FALSE,FALSE,{'NCT03949634'},NCT03949634
1,,medi1191,FALSE,1,FALSE,FALSE,{'NCT03946800'},NCT03946800
,1,taiho,FALSE,1,FALSE,FALSE,{'NCT03974594'},NCT03974594
1,,prgn-3006,FALSE,1,FALSE,FALSE,{'NCT03927261'},NCT03927261
,1,tetanus,FALSE,1,FALSE,FALSE,{'NCT03927222'},NCT03927222
,1,targeting therapy,FALSE,1,FALSE,TRUE,{'NCT03925350'},NCT03925350
,1,poly(adp-ribose) polymerase,FALSE,1,FALSE,FALSE,{'NCT03911453'},NCT03911453
,1,tyrosine kinase,FALSE,1,FALSE,FALSE,{'NCT03969823'},NCT03969823
,1,mediastinum,FALSE,1,FALSE,FALSE,{'NCT03969693'},NCT03969693
,1,radiotherapeutic,TRUE,1,FALSE,FALSE,{'NCT03969693'},NCT03969693
,1,multimodality therapy,FALSE,1,FALSE,TRUE,{'NCT03969693'},NCT03969693
,,dcvac,FALSE,1,FALSE,FALSE,{'NCT03905902'},NCT03905902
,1,re-irradiation therapy,FALSE,1,FALSE,TRUE,{'NCT03803774'},NCT03803774
,1,ovca,FALSE,1,FALSE,FALSE,{'NCT03905902'},NCT03905902
,1,antiandrogen therapy,FALSE,1,FALSE,TRUE,{'NCT03902951'},NCT03902951
,1,tumor directed therapy,FALSE,1,FALSE,TRUE,{'NCT03902951'},NCT03902951
,1,ngs,FALSE,1,FALSE,FALSE,{'NCT03901963'},NCT03901963
,1,co-therapy,FALSE,1,FALSE,TRUE,{'NCT03957902'},NCT03957902
1,,tesetaxel monotherapy,FALSE,1,FALSE,TRUE,{'NCT03952325'},NCT03952325
,1,best supportive therapy,FALSE,1,FALSE,TRUE,{'NCT03951571'},NCT03951571
1,,tac01-cd19,FALSE,1,FALSE,FALSE,{'NCT03880279'},NCT03880279
1,,- radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03872505'},NCT03872505
1,,shr-1702 monotherapy,FALSE,1,FALSE,TRUE,{'NCT03871855'},NCT03871855
,1,platinum +,FALSE,1,FALSE,FALSE,{'NCT03959293'},NCT03959293
,1,- taxane,FALSE,1,FALSE,FALSE,{'NCT03959293'},NCT03959293
,1,tae,FALSE,1,FALSE,FALSE,{'NCT03965546'},NCT03965546
,1,-ox40,FALSE,1,FALSE,FALSE,{'NCT03971409'},NCT03971409
,1,tacmtx,FALSE,1,FALSE,FALSE,{'NCT03970096'},NCT03970096
,1,allogeneic peripheral,TRUE,1,FALSE,FALSE,{'NCT03970096'},NCT03970096
,1,platinum monochemotherapy,FALSE,1,FALSE,TRUE,{'NCT04055038'},NCT04055038
1,,emapalumab,FALSE,1,TRUE,FALSE,{'NCT03985423'},NCT03985423
1,,tetrahydrocannabinol,FALSE,1,FALSE,FALSE,{'NCT03984214'},NCT03984214
,1,discover,FALSE,1,FALSE,FALSE,{'NCT03984214'},NCT03984214
1,,dronabinol,FALSE,1,FALSE,FALSE,{'NCT03984214'},NCT03984214
,1,thc),FALSE,1,FALSE,FALSE,{'NCT03984214'},NCT03984214
1,,isb 1302,FALSE,1,FALSE,FALSE,{'NCT03983395'},NCT03983395
1,,isb1302,FALSE,1,FALSE,FALSE,{'NCT03983395'},NCT03983395
,1,known therapies,FALSE,1,FALSE,FALSE,{'NCT03983395'},NCT03983395
,1,local irradiation,FALSE,1,FALSE,FALSE,{'NCT03975049'},NCT03975049
1,,99mtc-3prgd2,FALSE,1,FALSE,FALSE,{'NCT03974685'},NCT03974685
,1,rgd peptide (99mtc-3prgd2,FALSE,1,FALSE,FALSE,{'NCT03974685'},NCT03974685
,1,radiotherapy）→,FALSE,1,FALSE,TRUE,{'NCT03970694'},NCT03970694
,1,25f,FALSE,1,FALSE,FALSE,{'NCT03970694'},NCT03970694
,1,ctv,FALSE,1,FALSE,FALSE,{'NCT03970694'},NCT03970694
,1,gtv,FALSE,1,FALSE,FALSE,{'NCT03970694'},NCT03970694
,1,chemotherapy（xelox,FALSE,1,FALSE,TRUE,{'NCT03970694'},NCT03970694
,1,risk-adapted post-induction therapy,FALSE,1,FALSE,TRUE,{'NCT03959085'},NCT03959085
,1,pdc,FALSE,1,FALSE,FALSE,{'NCT03970746'},NCT03970746
,1,pegylated interferon α-2b,FALSE,1,FALSE,FALSE,{'NCT03969017'},NCT03969017
,1,nas,FALSE,1,FALSE,FALSE,{'NCT03969017'},NCT03969017
1,,peg ifnα-2b,FALSE,1,FALSE,FALSE,{'NCT03969017'},NCT03969017
,1,acid）analogues,FALSE,1,FALSE,FALSE,{'NCT03969017'},NCT03969017
1,,pegylated interferon (peg ifn) α-2b,FALSE,1,FALSE,FALSE,{'NCT03969017'},NCT03969017
1,,shr-1702,FALSE,1,FALSE,FALSE,{'NCT03871855'},NCT03871855
1,,fulvesrant,FALSE,1,FALSE,FALSE,{'NCT03927456'},NCT03927456
1,,bms-986301,FALSE,1,FALSE,FALSE,{'NCT03956680'},NCT03956680
1,,tj004309,FALSE,1,FALSE,FALSE,{'NCT03835949'},NCT03835949
,1,2x-121,FALSE,1,FALSE,FALSE,{'NCT03878849'},NCT03878849
,1,antihormone therapy,FALSE,1,FALSE,TRUE,{'NCT03827473'},NCT03827473
,1,week,FALSE,1,FALSE,FALSE,{'NCT03951831'},NCT03951831
,1,hormonal,TRUE,1,FALSE,FALSE,{'NCT03951831'},NCT03951831
,1,combined,TRUE,1,FALSE,FALSE,{'NCT03951831'},NCT03951831
1,,papaverine,FALSE,1,FALSE,FALSE,{'NCT03824327'},NCT03824327
1,,papaverine hydrochloride,FALSE,1,FALSE,FALSE,{'NCT03824327'},NCT03824327
1,,ibi318,FALSE,1,FALSE,FALSE,{'NCT03875157'},NCT03875157
,1,tap,FALSE,1,FALSE,FALSE,{'NCT03870685'},NCT03870685
1,,pantoprazole,FALSE,1,FALSE,FALSE,{'NCT03948477'},NCT03948477
,1,bicarbonate,FALSE,1,FALSE,FALSE,{'NCT03822130'},NCT03822130
,1,sodium bicarbonate,FALSE,1,FALSE,FALSE,{'NCT03822130'},NCT03822130
1,,ide196,FALSE,1,FALSE,FALSE,{'NCT03947385'},NCT03947385
,1,smile,FALSE,1,FALSE,FALSE,{'NCT03820596'},NCT03820596
,1,-tki therapy,FALSE,1,FALSE,TRUE,{'NCT03865511'},NCT03865511
,1,cisgem,FALSE,1,FALSE,FALSE,{'NCT03818997'},NCT03818997
,1,sclafani,FALSE,1,FALSE,FALSE,{'NCT03944252'},NCT03944252
,1,18f-dcfpyl psma,FALSE,1,FALSE,FALSE,{'NCT03861676'},NCT03861676
,1,24fx,FALSE,1,FALSE,FALSE,{'NCT03858582'},NCT03858582
,1,27fx,FALSE,1,FALSE,FALSE,{'NCT03858582'},NCT03858582
,1,intensity-modulated radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03854838'},NCT03854838
,1,bendell,FALSE,1,FALSE,FALSE,{'NCT03854799'},NCT03854799
,1,modulated re-irradiation therapy,FALSE,1,FALSE,TRUE,{'NCT03803774'},NCT03803774
,1,imrrt,FALSE,1,FALSE,FALSE,{'NCT03803774'},NCT03803774
1,,bms-986301 monotherapy,FALSE,1,FALSE,TRUE,{'NCT03956680'},NCT03956680
1,,cobomarsen,FALSE,1,FALSE,FALSE,{'NCT03837457'},NCT03837457
1,,hu5f9-f4,FALSE,1,FALSE,FALSE,{'NCT03922477'},NCT03922477
1,,mrg-106,FALSE,1,FALSE,FALSE,{'NCT03837457'},NCT03837457
1,,apg-2449,FALSE,1,FALSE,FALSE,{'NCT03917043'},NCT03917043
,1,)-guided radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03916419'},NCT03916419
,1,prior vegfr,FALSE,1,FALSE,FALSE,{'NCT03914300'},NCT03914300
1,,cabonivoipi,FALSE,1,FALSE,FALSE,{'NCT03914300'},NCT03914300
,1,tumor,FALSE,1,FALSE,FALSE,{'NCT03907475'},NCT03907475
,1,giving,FALSE,1,FALSE,FALSE,{'NCT03856216'},NCT03856216
,1,mb-cart19.1,FALSE,1,FALSE,FALSE,{'NCT03853616'},NCT03853616
,1,ledipasvir,FALSE,1,FALSE,FALSE,{'NCT03903185'},NCT03903185
,1,syb l-0501ri,FALSE,1,FALSE,FALSE,{'NCT03900377'},NCT03900377
,1,jiu-wei-zhen-xiao,FALSE,1,FALSE,FALSE,{'NCT03851471'},NCT03851471
,1,tan,FALSE,1,FALSE,FALSE,{'NCT03851471'},NCT03851471
,1,yu-jie,FALSE,1,FALSE,FALSE,{'NCT03851471'},NCT03851471
,,gt90001,FALSE,1,FALSE,FALSE,{'NCT03893695'},NCT03893695
,1,postoperative therapy,FALSE,1,FALSE,TRUE,{'NCT03961867'},NCT03961867
"
",1,oxalipltin,FALSE,1,FALSE,FALSE,{'NCT03961867'},NCT03961867
,1,docetaxal,FALSE,1,FALSE,FALSE,{'NCT03890185'},NCT03890185
,1,al18f,FALSE,1,FALSE,FALSE,{'NCT03883776'},NCT03883776
,1,-triacetate,FALSE,1,FALSE,FALSE,{'NCT03883776'},NCT03883776
1,"
",al18f-nota,FALSE,1,FALSE,FALSE,{'NCT03883776'},NCT03883776
1,,daclatasvir,FALSE,1,FALSE,FALSE,{'NCT03883698'},NCT03883698
1,,elbasvir,FALSE,1,FALSE,FALSE,{'NCT03883698'},NCT03883698
1,,grazoprevir,FALSE,1,FALSE,FALSE,{'NCT03883698'},NCT03883698
1,,gs-331007,FALSE,1,FALSE,FALSE,{'NCT03883698'},NCT03883698
"
",1,mrg106-11-201,FALSE,1,FALSE,FALSE,{'NCT03837457'},NCT03837457
,1,-t cell hepatic arterial,FALSE,1,FALSE,FALSE,{'NCT03818165'},NCT03818165
,1,car2,FALSE,1,FALSE,FALSE,{'NCT03818165'},NCT03818165
1,,sulfasalazine,FALSE,1,FALSE,FALSE,{'NCT03847311'},NCT03847311
,1,hai,FALSE,1,FALSE,FALSE,{'NCT03876574'},NCT03876574
1,,xl092,FALSE,1,FALSE,FALSE,{'NCT03845166'},NCT03845166
,1,mmc,FALSE,1,FALSE,FALSE,{'NCT03844256'},NCT03844256
,1,ipilumimab,FALSE,1,TRUE,FALSE,{'NCT03844256'},NCT03844256
1,,ft500,FALSE,1,FALSE,FALSE,{'NCT03841110'},NCT03841110
,1,mk-5618),FALSE,1,FALSE,FALSE,{'NCT03833427'},NCT03833427
1,,mk-5618,FALSE,1,FALSE,FALSE,{'NCT03833427'},NCT03833427
,1,posaconazole-based antifungal prophylaxis,FALSE,1,FALSE,FALSE,{'NCT03828773'},NCT03828773
,1,peg,FALSE,1,FALSE,FALSE,{'NCT03816774'},NCT03816774
1,,simethicone,FALSE,1,FALSE,FALSE,{'NCT03816774'},NCT03816774
,1,cecal,TRUE,1,FALSE,FALSE,{'NCT03816774'},NCT03816774
1,,anetumab,FALSE,1,TRUE,FALSE,{'NCT03816358'},NCT03816358
1,,bay 80-6946,FALSE,1,FALSE,FALSE,{'NCT03803761'},NCT03803761
,1,lenvtinib,FALSE,1,FALSE,FALSE,{'NCT03803254'},NCT03803254
,1,have,FALSE,1,FALSE,FALSE,{'NCT03874858'},NCT03874858
,1,alpha 2b,FALSE,1,FALSE,FALSE,{'NCT03899987'},NCT03899987
,1,mg,FALSE,1,FALSE,FALSE,{'NCT03859427'},NCT03859427
1,,zw49,FALSE,1,FALSE,FALSE,{'NCT03821233'},NCT03821233
,1,ip therapy,FALSE,1,FALSE,TRUE,{'NCT04030000'},NCT04030000
1,,bi 765063,FALSE,1,FALSE,FALSE,{'NCT03990233'},NCT03990233
,1,frameshift peptides,FALSE,1,FALSE,FALSE,{'NCT04212351'},NCT04212351
,1,radiation + boost radiation,FALSE,1,FALSE,FALSE,{'NCT04028570'},NCT04028570
,1,boost,FALSE,1,FALSE,FALSE,{'NCT04028570'},NCT04028570
,1,prrt,FALSE,1,FALSE,FALSE,{'NCT03966651'},NCT03966651
1,,telaglenastat,FALSE,1,FALSE,FALSE,{'NCT03965845'},NCT03965845
1,,cn128,FALSE,1,FALSE,FALSE,{'NCT03935633'},NCT03935633
,1,cn128 2,FALSE,1,FALSE,FALSE,{'NCT03935633'},NCT03935633
1,,dky709,FALSE,1,FALSE,FALSE,{'NCT03891953'},NCT03891953
,1,prior checkpoint therapy,FALSE,1,FALSE,TRUE,{'NCT03847649'},NCT03847649
,1,trq15-01,FALSE,1,FALSE,FALSE,{'NCT03815682'},NCT03815682
,1,fecal transplantation,FALSE,1,FALSE,FALSE,{'NCT03819296'},NCT03819296
1,,et190l1,FALSE,1,FALSE,FALSE,{'NCT03895944'},NCT03895944
1,,fluorouracile,FALSE,1,FALSE,FALSE,{'NCT03874026'},NCT03874026
1,,eos100850,FALSE,1,FALSE,FALSE,{'NCT03873883'},NCT03873883
,1,r' -,FALSE,1,FALSE,FALSE,{'NCT03899337'},NCT03899337
,1,alternate anti-cancer therapy,FALSE,1,FALSE,TRUE,{'NCT03863184'},NCT03863184
,1,agen1181 monotherapy,FALSE,1,FALSE,TRUE,{'NCT03860272'},NCT03860272
,1,standard therapy egfr-tki,FALSE,1,FALSE,TRUE,{'NCT03856697'},NCT03856697
,1,abivertinib maleate versus,FALSE,1,FALSE,FALSE,{'NCT03856697'},NCT03856697
,1,-tkis,FALSE,1,FALSE,FALSE,{'NCT03856697'},NCT03856697
1,,abivertinib,FALSE,1,FALSE,FALSE,{'NCT03856697'},NCT03856697
1,,n-803,FALSE,1,FALSE,FALSE,{'NCT03853317'},NCT03853317
1,,prt543,FALSE,1,FALSE,FALSE,{'NCT03886831'},NCT03886831
,1,vpa,FALSE,1,FALSE,FALSE,{'NCT03885947'},NCT03885947
,1,lms,FALSE,1,FALSE,FALSE,{'NCT03851614'},NCT03851614
,1,proton-panc,FALSE,1,FALSE,FALSE,{'NCT03885284'},NCT03885284
,1,fulfil,FALSE,1,FALSE,FALSE,{'NCT03851146'},NCT03851146
,1,tab,FALSE,1,FALSE,FALSE,{'NCT03901170'},NCT03901170
1,,lae001,FALSE,1,FALSE,FALSE,{'NCT03843918'},NCT03843918
,1,lae001 monotherapy,FALSE,1,FALSE,TRUE,{'NCT03843918'},NCT03843918
1,,cinobufacini,FALSE,1,FALSE,FALSE,{'NCT03843229'},NCT03843229
,1,cinobufacini tablet,FALSE,1,FALSE,FALSE,{'NCT03843229'},NCT03843229
,1,tid,FALSE,1,FALSE,FALSE,{'NCT03843229'},NCT03843229
,1,image,FALSE,1,FALSE,FALSE,{'NCT03880851'},NCT03880851
,1,met-,FALSE,1,FALSE,FALSE,{'NCT03838601'},NCT03838601
,1,receptor signaling inhibitor therapy,FALSE,1,FALSE,TRUE,{'NCT03835533'},NCT03835533
,1,immunotheraphy,FALSE,1,FALSE,FALSE,{'NCT03865082'},NCT03865082
1,,hs-10296,FALSE,1,FALSE,FALSE,{'NCT03904823'},NCT03904823
,1,specialized radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03961971'},NCT03961971
1,,cabopen,FALSE,1,FALSE,FALSE,{'NCT03943602'},NCT03943602
,1,quintuple therapy,FALSE,1,FALSE,TRUE,{'NCT03832465'},NCT03832465
"
",1,powder,FALSE,1,FALSE,FALSE,{'NCT03832465'},NCT03832465
1,,tetracycline,FALSE,1,FALSE,FALSE,{'NCT03832465'},NCT03832465
,1,bos monotherapy,FALSE,1,FALSE,TRUE,{'NCT03831776'},NCT03831776
,1,bos,FALSE,1,FALSE,FALSE,{'NCT03831776'},NCT03831776
,1,ro-peg-interferon-α2b,FALSE,1,FALSE,FALSE,{'NCT03831776'},NCT03831776
,1,ropegifn,FALSE,1,FALSE,FALSE,{'NCT03831776'},NCT03831776
,1,prophylactic antiviral therapy,FALSE,1,FALSE,TRUE,{'NCT03887702'},NCT03887702
1,,tenofovir alafenamide,FALSE,1,FALSE,FALSE,{'NCT03887702'},NCT03887702
,1,-cancer therapy,FALSE,1,FALSE,TRUE,{'NCT03887702'},NCT03887702
,1,surufatinib，once,FALSE,1,FALSE,FALSE,{'NCT03873532'},NCT03873532
,1,[177lu]-neob,FALSE,1,FALSE,FALSE,{'NCT03872778'},NCT03872778
1,,sh-1028,FALSE,1,FALSE,FALSE,{'NCT03823807'},NCT03823807
1,,ctt1403,FALSE,1,FALSE,FALSE,{'NCT03822871'},NCT03822871
,1,-ptz,FALSE,1,FALSE,FALSE,{'NCT03820063'},NCT03820063
,1,ill,FALSE,1,FALSE,FALSE,{'NCT03820063'},NCT03820063
,1,cin2,FALSE,1,FALSE,FALSE,{'NCT03870113'},NCT03870113
1,,ro7198457,FALSE,1,FALSE,FALSE,{'NCT03815058'},NCT03815058
,1,pros,FALSE,1,FALSE,FALSE,{'NCT03815058'},NCT03815058
,1,v),FALSE,1,FALSE,FALSE,{'NCT03856112'},NCT03856112
1,,rivogenlecleucel,FALSE,1,FALSE,FALSE,{'NCT03807063'},NCT03807063
,1,donor t-cell therapy,FALSE,1,FALSE,TRUE,{'NCT03807063'},NCT03807063
1,,hm43239,FALSE,1,FALSE,FALSE,{'NCT03850574'},NCT03850574
,1,levofloxacin-containing,FALSE,1,FALSE,FALSE,{'NCT03832465'},NCT03832465
,1,h. pylori,FALSE,1,FALSE,FALSE,{'NCT03832465'},NCT03832465
,1,amoxicillin、clarithromycin、metronidazole、levofloxacin,FALSE,1,FALSE,FALSE,{'NCT03832465'},NCT03832465
1,,sestamibi,FALSE,1,FALSE,FALSE,{'NCT03935984'},NCT03935984
,1,calcitonin,FALSE,1,FALSE,FALSE,{'NCT03935984'},NCT03935984
,1,radiation treatment,FALSE,1,FALSE,FALSE,{'NCT03899376'},NCT03899376
1,,albuterol,FALSE,1,FALSE,FALSE,{'NCT03889379'},NCT03889379
1,,medi5395,FALSE,1,FALSE,FALSE,{'NCT03889275'},NCT03889275
,1,)-inhibitor,FALSE,1,FALSE,FALSE,{'NCT03934567'},NCT03934567
,1,-471 monotherapy,FALSE,1,FALSE,TRUE,{'NCT03881488'},NCT03881488
,1,thp,FALSE,1,FALSE,FALSE,{'NCT03913234'},NCT03913234
,1,lilly,FALSE,1,FALSE,FALSE,{'NCT03913234'},NCT03913234
,1,ribocicib,FALSE,1,FALSE,FALSE,{'NCT03913234'},NCT03913234
1,,hpn536,FALSE,1,FALSE,FALSE,{'NCT03872206'},NCT03872206
1,,yl-13027,FALSE,1,FALSE,FALSE,{'NCT03869632'},NCT03869632
,1,yl-13027 monotherapy,FALSE,1,FALSE,TRUE,{'NCT03869632'},NCT03869632
,1,yl-13027-001,FALSE,1,FALSE,FALSE,{'NCT03869632'},NCT03869632
1,,tg02,FALSE,1,FALSE,FALSE,{'NCT03904628'},NCT03904628
,1,targeted cd19 chimeric,FALSE,1,FALSE,FALSE,{'NCT03896854'},NCT03896854
1,,hu3f8-bsab,FALSE,1,FALSE,FALSE,{'NCT03860207'},NCT03860207
,1,2-ohoa,FALSE,1,FALSE,FALSE,{'NCT03867123'},NCT03867123
,1,(tt) vaccination,FALSE,1,FALSE,FALSE,{'NCT03848182'},NCT03848182
1,,trichostatin,FALSE,1,FALSE,FALSE,{'NCT03838926'},NCT03838926
,1,levofloxacin therapy,FALSE,1,FALSE,TRUE,{'NCT03832465'},NCT03832465
,1,tumor-,FALSE,1,FALSE,FALSE,{'NCT03879512'},NCT03879512
1,,interferon-alpha 2b,FALSE,1,FALSE,FALSE,{'NCT03899987'},NCT03899987
,1,cysteine,FALSE,1,FALSE,FALSE,{'NCT03847311'},NCT03847311
,1,-sc,FALSE,1,FALSE,FALSE,{'NCT03871829'},NCT03871829
1,,promitil,FALSE,1,FALSE,FALSE,{'NCT03823989'},NCT03823989
,1,ca19,FALSE,1,FALSE,FALSE,{'NCT03801915'},NCT03801915
,1,regular care,FALSE,1,FALSE,FALSE,{'NCT03801915'},NCT03801915
1,,mvt-5873,FALSE,1,FALSE,FALSE,{'NCT03801915'},NCT03801915
1,,gm102,FALSE,1,FALSE,FALSE,{'NCT03799731'},NCT03799731
,1,toripalimab（240mg,FALSE,1,TRUE,FALSE,{'NCT03796429'},NCT03796429
,1,monocenter,FALSE,1,FALSE,FALSE,{'NCT03796429'},NCT03796429
,1,folfirinox3,FALSE,1,FALSE,FALSE,{'NCT03795311'},NCT03795311
,1,re,FALSE,1,FALSE,FALSE,{'NCT03793478'},NCT03793478
1,,vls-101,FALSE,1,FALSE,FALSE,{'NCT03833180'},NCT03833180
,1,based her2-directed therapy,FALSE,1,FALSE,TRUE,{'NCT03879629'},NCT03879629
,1,megakaryocytopoiesis,FALSE,1,FALSE,FALSE,{'NCT03967665'},NCT03967665
1,,lifirafenib,FALSE,1,FALSE,FALSE,{'NCT03905148'},NCT03905148
1,,carboplatine,FALSE,1,FALSE,FALSE,{'NCT03871257'},NCT03871257
,1,co40939,FALSE,1,FALSE,FALSE,{'NCT03866239'},NCT03866239
1,,obintuzumab,FALSE,1,TRUE,FALSE,{'NCT03817853'},NCT03817853
,1,g-chemo) induction therapy,FALSE,1,FALSE,TRUE,{'NCT03817853'},NCT03817853
1,,ataluren,FALSE,1,FALSE,FALSE,{'NCT04014530'},NCT04014530
,1,cnet,FALSE,1,FALSE,FALSE,{'NCT03997474'},NCT03997474
,1,i/iia,FALSE,1,FALSE,FALSE,{'NCT03997474'},NCT03997474
1,,atl001,FALSE,1,FALSE,FALSE,{'NCT03997474'},NCT03997474
,1,autologous clonal,TRUE,1,FALSE,FALSE,{'NCT03997474'},NCT03997474
1,,nimorazole,FALSE,1,FALSE,FALSE,{'NCT03981068'},NCT03981068
,1,re-irradiation,FALSE,1,FALSE,FALSE,{'NCT03981068'},NCT03981068
,1,-n2b,FALSE,1,FALSE,FALSE,{'NCT03829033'},NCT03829033
,1,tonsil,FALSE,1,FALSE,FALSE,{'NCT03829033'},NCT03829033
,1,photon therapy versus,FALSE,1,FALSE,TRUE,{'NCT03829033'},NCT03829033
,1,photons,FALSE,1,FALSE,FALSE,{'NCT03829033'},NCT03829033
,1,opioids,FALSE,1,FALSE,FALSE,{'NCT03847311'},NCT03847311
1,,ralox,FALSE,1,FALSE,FALSE,{'NCT03813641'},NCT03813641
,1,haic,FALSE,1,FALSE,FALSE,{'NCT03812783'},NCT03812783
,1,endotracheal,TRUE,1,FALSE,FALSE,{'NCT03812003'},NCT03812003
1,,tarloxotinib,FALSE,1,FALSE,FALSE,{'NCT03805841'},NCT03805841
,1,psma,FALSE,1,FALSE,FALSE,{'NCT03805594'},NCT03805594
,1,linaclotide,FALSE,1,FALSE,FALSE,{'NCT03796884'},NCT03796884
1,,cbm588,FALSE,1,FALSE,FALSE,{'NCT03829111'},NCT03829111
1,,gsk3377794,FALSE,1,FALSE,FALSE,{'NCT03967223'},NCT03967223
1,,gs-1423,FALSE,1,FALSE,FALSE,{'NCT03954704'},NCT03954704
,1,gs-1423 monotherapy,FALSE,1,FALSE,TRUE,{'NCT03954704'},NCT03954704
1,,thrombopoietin,FALSE,1,FALSE,FALSE,{'NCT03823079'},NCT03823079
1,,rhil-11,FALSE,1,FALSE,FALSE,{'NCT03823079'},NCT03823079
,1,rhtpo,FALSE,1,FALSE,FALSE,{'NCT03823079'},NCT03823079
,1,recombinant,TRUE,1,FALSE,FALSE,{'NCT03823079'},NCT03823079
,1,rhil-,FALSE,1,FALSE,FALSE,{'NCT03823079'},NCT03823079
,1,rh-tpo,FALSE,1,FALSE,FALSE,{'NCT03823079'},NCT03823079
1,,bisantrene,FALSE,1,FALSE,FALSE,{'NCT03820908'},NCT03820908
,1,ser-401),FALSE,1,FALSE,FALSE,{'NCT03817125'},NCT03817125
,1,matching,FALSE,1,FALSE,FALSE,{'NCT03817125'},NCT03817125
,1,-pd-1) therapy,FALSE,1,FALSE,TRUE,{'NCT03817125'},NCT03817125
,1,bcd-,FALSE,1,FALSE,FALSE,{'NCT03913923'},NCT03913923
,1,topaz,FALSE,1,FALSE,FALSE,{'NCT03875235'},NCT03875235
1,,risedronate,FALSE,1,FALSE,FALSE,{'NCT03861091'},NCT03861091
,1,pro 140,FALSE,1,FALSE,FALSE,{'NCT03838367'},NCT03838367
,,leronlimab,FALSE,1,TRUE,FALSE,{'NCT03838367'},NCT03838367
,1,arginine hydrochloride,FALSE,1,FALSE,FALSE,{'NCT03950518'},NCT03950518
,1,assisted reproductive therapy,FALSE,1,FALSE,TRUE,{'NCT03940807'},NCT03940807
,1,ot-,FALSE,1,FALSE,FALSE,{'NCT03921879'},NCT03921879
1,,ot-82,FALSE,1,FALSE,FALSE,{'NCT03921879'},NCT03921879
,1,ot-82 treatment,FALSE,1,FALSE,FALSE,{'NCT03921879'},NCT03921879
,1,ot - 82,FALSE,1,FALSE,FALSE,{'NCT03921879'},NCT03921879
,1,operative radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03917498'},NCT03917498
,1,single pre,FALSE,1,FALSE,FALSE,{'NCT03917498'},NCT03917498
,1,factor therapy,FALSE,1,FALSE,TRUE,{'NCT03911037'},NCT03911037
,1,standard medical therapy,FALSE,1,FALSE,TRUE,{'NCT03911037'},NCT03911037
,1,kedarisetty,FALSE,1,FALSE,FALSE,{'NCT03911037'},NCT03911037
,1,darbopoietin,FALSE,1,FALSE,FALSE,{'NCT03911037'},NCT03911037
,1,granulocyte,FALSE,1,FALSE,FALSE,{'NCT03911037'},NCT03911037
,1,growth hormone + standard medical therapy,FALSE,1,FALSE,TRUE,{'NCT03911037'},NCT03911037
,1,3d-pnct,FALSE,1,FALSE,FALSE,{'NCT03890926'},NCT03890926
,1,endocrine,TRUE,1,FALSE,FALSE,{'NCT03905343'},NCT03905343
,1,car-t),FALSE,1,FALSE,FALSE,{'NCT03904069'},NCT03904069
